stkcd,accper,C_Innovation,sust_score,env_score,social_score,industrycode,sic2,gov_score,X_breadth1,X_breadth2,SOE,Size,Lev,Age,Growth,Cash,ROE,MTB,yrf1,yrf2,yrf3,yrf4,yrf5,yrf6,yrf7,yrf8,yrf9,indus1,indus2,indus3,indus4,indus5,indus6,indus7,indus8,indus9,indus10,indus11,indus12,indus13,indus14,indus15,indus16,indus17,indus18,indus19,indus20
300299,2017,"9,74","3,43",0,"2,23",I65,I,"0,4","1,386294","1,098612",0,"6,543912","0,4804713","2,833213","0,1717116","0,0582603","-0,128341","4,925993",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300299,2018,"11,92","16,74",0,"1,65",I65,I,"5,03","1,791759","1,098612",0,"6,72263","0,43053","2,890372","0,046952","0,0195643","0,046259","3,562094",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300300,2014,"6,83","24,53",0,"4,55",I65,I,"6,66","0,6931472","0,6931472",0,"6,148468","0,4033026","2,564949","0,5385646","-0,1057011","0,130314","6,412416",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300300,2015,"8,48","23,79",0,"5,29",I65,I,"6,166667","0,6931472","0,6931472",0,"5,869297","0,509828","2,639057","-0,0449088","-0,051781","0,102775","16,02194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300300,2016,"12,29","18,29",0,"6,57",I65,I,"3,906667","1,098612","0,6931472",0,"5,799093","0,3785954","2,70805","-0,3982236","-0,0862117","0,026466","5,011958",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300300,2017,"11,68","22,15",0,"6,75",I65,I,"5,133333","1,098612","0,6931472",0,"6,113682","0,3673056","2,772589","-0,0570007","0,069933","0,039011","4,189633",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300300,2018,"6,12","20,82",0,"5,6",I65,I,"5,073333","1,386294","1,098612",0,"6,186209","0,325327","2,833213","0,3048128","0,0082502","0,051504","3,774059",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300303,2016,"3,63","22,78",0,"2,66",C39,C3,"6,706666","1,098612","0,6931472",0,"7,559038","0,3570369","2,484907","0,572823","0,0479676","0,087227","3,836281",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300303,2017,"4,26","20,3",0,"3,49",C39,C3,"5,603333","1,098612","0,6931472",0,"7,683864","0,4413112","2,564949","0,3618319","0,0137457","0,024246","3,237612",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300303,2018,"4,09","21,59",0,"3,66",C39,C3,"5,976666","1,098612","0,6931472",0,"7,763021","0,4026634","2,639057","0,1410535","0,023043","0,080557","2,266568",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300306,2013,"10,53","23,46",0,"1,75",C40,C4,"7,236667","0,6931472","0,6931472",0,"6,352629","0,0610194","2,397895","0,081322","0,0994548","0,096761","2,767544",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300306,2014,"10,93","22,97",0,"1,86",C40,C4,"7,036667","1,098612","0,6931472",0,"6,343881","0,0612075","2,484907","0,0614302","0,0824841","0,089456","2,966178",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300306,2016,"11,44","21,55",0,"2,08",C40,C4,"6,49","0,6931472","0,6931472",0,"6,152733","0,1892003","2,639057","0,210648","0,0441998","0,05949","3,889829",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300306,2017,"12,28","24,98",0,"3,54",C40,C4,"7,146667","0,6931472","0,6931472",0,"7,027315","0,1042957","2,70805","1,497692","0,0372509","0,068431","2,424542",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300306,2018,"17,65","-1,55",0,"-0,91",C40,C4,"-0,2133333","0,6931472","0,6931472",0,"6,875232","0,1106041","2,772589","-0,2437031","0,0458678","-0,27949","1,569447",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2013,"3,99","24,38",0,"3,89",C35,C3,"6,83","1,609438","1,386294",0,"7,609366","0,1352325","2,397895","-0,056","0,0683656","0,068383","2,221509",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2014,"9,16","1,59",0,"-1,63",C35,C3,"1,073333","1,386294","1,386294",0,"6,960348","0,1296933","2,484907","-0,3992136","-0,0388619","-0,087876","1,994416",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2015,"7,05","19,09",0,"1,95",C35,C3,"5,713333","1,386294","1,386294",0,"7,038784","0,0610004","2,564949","-0,0182601","0,0166717","0,026393","3,389451",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2016,"7,06","20,07",0,"1,77",C35,C3,"6,1","1,386294","1,386294",0,"7,385231","0,1801045","2,639057","0,4651597","0,01357","0,030684","2,353261",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2017,"4,49","24,46",0,"1,41",C35,C3,"7,683333","1,386294","1,386294",0,"7,652546","0,220652","2,70805","0,2787128","0,0349244","0,058552","1,891873",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300307,2018,"3,84","17,97",0,"2,31",C35,C3,"5,22","1,386294","1,386294",0,"7,698936","0,2593954","2,772589","0,2031513","-0,0050664","0,031302","1,399521",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300308,2018,"6,59","22,7",0,"2,15",C39,C3,"6,85","1,098612","1,098612",0,"7,790696","0,408866","2,639057","1,187582","0,0816828","0,141902","4,741988",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300310,2018,"3,73","-3,15",0,"-0,19",I63,I,"-0,4333333","0,6931472","0,6931472",0,"8,976768","0,3921628","2,890372","-0,0014836","-0,0422827","-0,470411","3,577847",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300313,2016,"1,18","-0,57",0,"0,63",A03,A,"-0,4","0,6931472","0,6931472",0,"5,590987","0,531146","2,639057","0,5198699","0,1422254","-0,449754","10,48274",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300313,2017,"0,87","19,18",0,10,A03,A,"3,06","0,6931472","0,6931472",0,"5,509388","0,4753414","2,70805","-0,3992136","0,1139324","0,016783","7,471496",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300313,2018,"1,22","-2,8",0,"-0,02",A03,A,"-0,4333333","0,6931472","0,6931472",0,"5,463832","0,8533162","2,772589","-0,3992136","-0,0085911","-0,470411","15,41345",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300315,2013,"22,59","23,8",0,"3,89",I64,I,"6,636667","1,791759","1,098612",0,"6,919684","0,2091381","2,302585","0,688405","0,0728743","0,127686","13,53012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300315,2015,"21,97","19,69",0,"2,37",I64,I,"5,773334","2,197225","1,386294",0,"7,465083","0,1847773","2,484907","0,4504783","0,0615204","0,095893","6,021462",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300315,2016,"20,43","19,16",0,"0,75",I64,I,"6,136667","2,484907","1,609438",0,"7,398786","0,1848976","2,564949","0,6504032","0,084211","0,074788","3,246682",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300315,2017,"25,51","6,38",0,"-6,87",I64,I,"5,253334","2,639057","1,609438",0,"7,419381","0,129841","2,639057","-0,0466242","0,0677277","0,034221","1,932148",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300315,2018,"22,68","0,64",0,"-0,6",I64,I,"0,4133333","2,564949","1,609438",0,"7,159292","0,1244942","2,70805","0,1143012","0,1444196","-0,450944","2,040364",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300316,2018,"7,21","23,28",0,"2,58",C35,C3,"6,9","1,098612","0,6931472",0,"7,623153","0,3321626","2,564949","0,3011334","0,0261438","0,143343","3,539831",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2013,"4,18","15,65",0,"4,4",C38,C3,"3,75","1,609438","1,609438",0,"7,502738","0,4442953","3,044523","0,4122489","0,0271889","0,033654","3,552373",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2014,"4,32","-0,71",0,"-6,87",C38,C3,"3,096667","1,791759","1,791759",0,"7,716906","0,5563952","3,091043","0,0615321","-0,0280826","0,009929","6,880101",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2015,"1,52","18,49",0,"6,43",C38,C3,"4,02","0,6931472","0,6931472",0,"7,630461","0,636574","3,135494","1,79685","0,0220816","0,091801","5,767646",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2016,"1,04","21,52",0,"5,14",C38,C3,"5,46","0,6931472","0,6931472",0,"7,5224","0,4960881","3,178054","0,5356011","0,0273231","0,098197","4,844572",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2017,"1,07","22,37",0,"9,25",C38,C3,"4,373333","1,098612","1,098612",0,"7,579679","0,4505966","3,218876","0,1331703","0,0095521","0,060468","3,518598",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300317,2018,"1,44","-2,68",0,"-0,71",C38,C3,"-0,4333333","1,098612","1,098612",0,"7,129298","0,561682","3,258096","-0,3992136","0,0468432","-0,470411","2,592281",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300318,2016,"11,58","13,1",0,"1,07",C35,C3,"4,01","0,6931472","0,6931472",0,"6,251904","0,2720991","2,772589","0,5028998","0,0372294","0,034297","5,256008",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300318,2017,"13,2","22,53",0,10,C35,C3,"4,176667","0,6931472","0,6931472",0,"7,113142","0,4105159","2,833213","0,0982699","-0,0347745","0,030113","3,445132",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300318,2018,"12,07","23,51",0,10,C35,C3,"4,503334","0,6931472","0,6931472",0,"7,239215","0,5413812","2,890372","0,4018877","-0,0310248","0,054247","3,802257",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300319,2013,"4,49","21,83",0,"2,43",C39,C3,"6,466667","0,6931472","0,6931472",0,"5,808143","0,1783945","2,564949","0,248448","0,0778848","0,083951","4,896396",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300319,2015,"3,34","17,25",0,"1,77",C39,C3,"5,16","0,6931472","0,6931472",0,"7,912057","0,4049793","2,70805","2,078923","0,0194272","0,097962","6,989239",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300319,2016,"3,18","19,85",0,"2,45",C39,C3,"5,8","1,098612","0,6931472",0,"7,791523","0,284344","2,772589","1,495545","0,1055771","0,088229","4,504247",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300319,2017,"3,93","-1,3",0,"-0,25",C39,C3,"-0,35","1,098612","0,6931472",0,"8,101981","0,3770004","2,833213","-0,1492629","0,0579777","-0,167412","3,004806",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300319,2018,"3,36","14,1",0,"1,9",C39,C3,"4,066667","1,098612","0,6931472",0,"8,035603","0,3414442","2,890372","0,159785","0,031738","0,070867","2,452527",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2013,"7,3","25,4",0,"8,92",C39,C3,"5,493333","0,6931472","0,6931472",0,"7,011214","0,3181792","2,302585","0,3846638","0,022281","0,07025","6,399699",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2014,"7,89","23,3",0,"5,44",C39,C3,"5,953333","1,098612","1,098612",0,"7,428927","0,4114392","2,397895","0,6596715","0,0101127","0,079646","7,212141",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2015,"11,85","-0,04",0,"-0,54",C39,C3,"0,1666667","1,609438","1,609438",0,"7,459339","0,5664856","2,484907","-0,0806043","-0,0238009","-0,199336","15,55098",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2016,"6,82","30,08",0,15,C39,C3,"5,026667","1,609438","1,609438",0,"7,961719","0,7053848","2,564949","1,239066","0,0026351","0,035057","12,89277",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2017,"6,2","14,21",0,"-0,57",C39,C3,"4,926667","1,791759","1,791759",0,"7,491087","0,646626","2,639057","0,1983624","0,0220669","0,037599","8,599082",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322,2018,"6,81","15,11",0,"0,22",C39,C3,"4,963333","2,079442","1,791759",0,"7,555382","0,6384","2,70805","-0,1669931","0,2150407","0,102064","7,605683",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300323,2014,"7,76","12,86",0,"2,69",C39,C3,"3,39","0,6931472","0,6931472",0,"7,784057","0,5320566","2,302585","1,233004","-0,0343853","0,05277","3,458078",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300323,2015,"10,99","2,65",0,"-0,84",C39,C3,"1,163333","0,6931472","0,6931472",0,"7,731931","0,6039586","2,397895","0,3530924","-0,006191","-0,055833","5,641238",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300323,2017,"4,9","20,9",0,"2,48",C39,C3,"6,14","0,6931472","0,6931472",0,"8,81537","0,6036327","2,564949","0,662069","0,0518746","0,136048","5,02086",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300323,2018,"6,73","17,9",0,"2,68",C39,C3,"5,073333","1,791759","1,386294",0,"8,860073","0,5418624","2,639057","0,0386648","0,0535737","0,049594","2,527088",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2013,"4,55","17,57",0,"2,94",C29,C2,"4,876667","0,6931472","0,6931472",0,"5,958425","0,4911857","2,944439","0,4538403","0,047488","0,090326","3,310032",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2014,"3,94","16,16",0,3,C29,C2,"4,386667","0,6931472","0,6931472",0,"6,059123","0,5629699","2,995732","0,2259945","0,04133","0,079835","4,586794",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2015,"3,76","15,46",0,"3,17",C29,C2,"4,096667","0,6931472","0,6931472",0,"6,188264","0,6022224","3,044523","0,1374828","0,0267276","0,079125","9,308686",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2016,"4,75","15,1",0,"2,78",C29,C2,"4,106667","0,6931472","0,6931472",0,"6,478509","0,533158","3,091043","0,0080978","-0,1083747","0,066297","5,595329",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2017,"4,43","14,78",0,5,C29,C2,"3,26","1,386294","1,098612",0,"6,582025","0,613115","3,135494","0,1307695","-0,054225","0,012259","5,182871",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300325,2018,"5,05","1,48",0,"-2,77",C29,C2,"1,416667","1,386294","1,098612",0,"7,074117","0,6111978","3,178054","0,2274483","0,0051709","-0,052471","3,452504",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300326,2016,"8,39","25,48",0,"5,27",C35,C3,"6,736667","0,6931472","0,6931472",0,"6,736967","0,1694354","2,484907","0,1894885","0,0587984","0,104585","4,52142",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300326,2017,"6,4","15,54",0,"6,22",C35,C3,"3,106667","0,6931472","0,6931472",0,"6,746412","0,2423002","2,564949","0,4570862","0,0545308","0,099919","3,25101",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300326,2018,6,"23,51",0,"3,1",C35,C3,"6,803333","1,386294","1,386294",0,"6,566672","0,299088","2,639057","0,1603457","0,0266831","0,202636","2,871285",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2013,"20,22","23,75",0,"2,33",C39,C3,"7,14","0,6931472","0,6931472",0,"5,749393","0,0932519","2,995732","0,2777157","0,0329099","0,045901","4,60674",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2014,"18,94","21,72",0,"-0,6",C39,C3,"7,44","0,6931472","0,6931472",0,"5,669881","0,0915917","3,044523","0,0989016","0,0720378","0,054075","3,527292",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2015,"17,67","25,07",0,"1,46",C39,C3,"7,87","0,6931472","0,6931472",0,"5,666427","0,1704312","3,091043","0,108599","0,0593973","0,083484","11,40958",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2016,"14,55","19,76",0,"0,74",C39,C3,"6,34","0,6931472","0,6931472",0,"5,69036","0,1355869","3,135494","0,2584793","0,1024766","0,160937","9,085369",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2017,"13,64","29,7",0,"1,52",C39,C3,"9,393333","1,098612","0,6931472",0,"5,749393","0,1916262","3,178054","0,3245541","0,1427579","0,171602","8,482122",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300327,2018,"15,8",29,0,"1,33",C39,C3,"9,223333","1,098612","0,6931472",0,"5,811141","0,1584234","3,218876","0,1049777","0,1003293","0,194182","5,035524",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2013,"5,28","21,35",0,"2,92",C33,C3,"6,143333","0,6931472","0,6931472",0,"7,329094","0,2104496","3,044523","0,5637606","0,0839144","0,082785","3,940433",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2014,5,"21,66",0,"2,75",C33,C3,"6,303333","1,098612","1,098612",0,"7,450661","0,2692535","3,091043","0,1098189","0,0342922","0,081088","5,932454",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2015,"5,64","20,52",0,"2,75",C33,C3,"5,923333","1,098612","1,098612",0,"7,385231","0,270091","3,135494","0,0788724","0,1364811","0,082392","11,97924",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2016,"7,15","15,1",0,"2,48",C33,C3,"4,206666","1,098612","1,098612",0,"7,447751","0,3179891","3,178054","0,014047","0,0256816","0,041768","6,687024",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2017,"4,99","12,34",0,"1,1",C33,C3,"3,746667","1,098612","1,098612",0,"7,615791","0,4391056","3,218876","0,4399607","0,0921081","0,032533","5,568409",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300328,2018,"5,03","15,31",0,"1,87",C33,C3,"4,48","1,098612","1,098612",0,"7,760041","0,3192924","3,258096","0,2159394","-0,0055788","0,036119","2,544667",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300329,2016,"4,23","15,36",0,"2,05",C24,C2,"4,436666","0,6931472","0,6931472",0,"7,021084","0,1342019","2,772589","0,0545044","0,0452292","0,041925","5,185023",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300329,2017,"7,68","16,01",0,"2,18",C24,C2,"4,61","0,6931472","0,6931472",0,"7,110696","0,1634029","2,833213","0,2067971","0,0636081","0,049774","2,816235",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300329,2018,"4,57","17,64",0,"2,13",C24,C2,"5,17","0,6931472","0,6931472",0,"7,189168","0,2103596","2,890372","0,122996","0,0443987","0,063282","2,271536",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300332,2018,"2,17","15,55",0,5,D45,D,"3,516667","0,6931472","0,6931472",0,"7,484369","0,5576812","2,484907","-0,0049425","0,0384692","0,005347","2,163682",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300336,2014,,28,0,"8,9",R86,R,"6,366667","0,6931472","0,6931472",0,"5,463832","0,251774","2,397895","0,2884996","-0,083804","0,122038","5,182138",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300336,2015,,"70,23","10,5",15,R86,R,"14,85333","0,6931472","0,6931472",0,"6,073044","0,2833479","2,484907","0,6531498","-0,0140119","0,133557","8,858212",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300336,2016,,"69,62","10,5","14,99",R86,R,"14,71","0,6931472","0,6931472",0,"5,863631","0,3630601","2,564949","0,0847491","0,1004659","0,095847","4,300515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300336,2017,,"24,01",0,"5,99",R86,R,"6,006667","1,098612","1,098612",0,"5,831882","0,4123171","2,639057","0,1079637","0,0574546","0,08425","2,738383",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300336,2018,,"-0,19",0,"-6,87",R86,R,"3,27","1,386294","1,098612",0,"5,749393","0,3743851","2,70805","-0,346567","-0,031112","0,0097","1,781908",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300338,2017,"6,63","21,84",0,"3,84",P82,P,6,"0,6931472","0,6931472",0,"8,419139","0,2910875","2,890372","1,876704","0,1133252","0,115289","3,822998",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300338,2018,"7,08","21,22",0,5,P82,P,"5,406667","0,6931472","0,6931472",0,"8,661294","0,251211","2,944439","0,4824532","0,1017383","0,047929","1,399521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300339,2013,"9,04","29,29",0,"4,84",I65,I,"8,15","1,94591","1,609438",0,"7,475339","0,3212935","2,079442","0,2562677","0,0222222","0,111219","4,75619",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300339,2014,"9,24","28,16",0,"6,13",I65,I,"7,343333","1,94591","1,609438",0,"8,139732","0,3403567","2,197225","0,5378315","0,0211962","0,102278","4,168169",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300339,2015,"9,48","28,54",0,"7,16",I65,I,"7,126667","2,079442","1,609438",0,"8,563122","0,3550891","2,302585","0,5391851","0,0153673","0,081843","5,886017",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300339,2016,"12,97","26,19",0,"2,73",I65,I,"7,82","1,609438","1,609438",0,"8,774467","0,3056412","2,397895","0,1651484","0,0565272","0,090683","3,517002",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300339,2017,"12,02","25,66",0,"4,29",I65,I,"7,123333","1,609438","1,609438",0,"8,837681","0,3143491","2,484907","0,2258661","0,0265575","0,068189","2,466395",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300339,2018,"14,75","22,31",0,"3,45",I65,I,"6,286667","1,609438","1,609438",0,"9,064621","0,2688412","2,564949","0,2641106","0,0433114","0,073477","1,930745",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300341,2013,"5,23","23,17",0,"2,55",C38,C3,"6,873333","0,6931472","0,6931472",0,"6,369901","0,1021211","2,484907","0,0805432","0,0635144","0,088785","3,107755",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300341,2014,"4,64","20,73",0,"2,48",C38,C3,"6,083333","0,6931472","0,6931472",0,"6,383507","0,1143802","2,564949","-0,0300514","0,0606089","0,070476","4,293619",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
